epoch,time,loss,lr
293,0.31 mins,0.00001,0.00800
294,0.31 mins,0.00001,0.00800
295,0.31 mins,0.00001,0.00800
296,0.31 mins,0.00001,0.00800
297,0.31 mins,0.00001,0.00800
298,0.32 mins,0.00001,0.00800
299,0.32 mins,0.00001,0.00800
300,0.32 mins,0.00001,0.00800
301,0.32 mins,0.00001,0.00800
302,0.32 mins,0.00001,0.00800
303,0.32 mins,0.00001,0.00800
304,0.32 mins,0.00001,0.00800
305,0.32 mins,0.00001,0.00800
306,0.32 mins,0.00001,0.00800
307,0.33 mins,0.00001,0.00800
308,0.33 mins,0.00001,0.00800
309,0.33 mins,0.00001,0.00800
310,0.33 mins,0.00001,0.00800
311,0.33 mins,0.00001,0.00800
312,0.33 mins,0.00001,0.00800
313,0.33 mins,0.00001,0.00800
314,0.33 mins,0.00001,0.00800
315,0.33 mins,0.00001,0.00800
316,0.34 mins,0.00001,0.00800
317,0.34 mins,0.00001,0.00800
318,0.34 mins,0.00001,0.00800
319,0.34 mins,0.00001,0.00800
320,0.34 mins,0.00001,0.00800
321,0.34 mins,0.00001,0.00800
322,0.34 mins,0.00001,0.00800
323,0.34 mins,0.00001,0.00800
324,0.34 mins,0.00001,0.00800
325,0.34 mins,0.00001,0.00800
326,0.34 mins,0.00001,0.00800
327,0.35 mins,0.00001,0.00800
328,0.35 mins,0.00001,0.00800
329,0.35 mins,0.00001,0.00800
330,0.35 mins,0.00001,0.00800
331,0.35 mins,0.00001,0.00800
332,0.35 mins,0.00001,0.00800
333,0.35 mins,0.00001,0.00800
334,0.35 mins,0.00001,0.00800
335,0.35 mins,0.00001,0.00800
336,0.35 mins,0.00001,0.00800
337,0.35 mins,0.00001,0.00800
338,0.36 mins,0.00001,0.00800
339,0.36 mins,0.00001,0.00800
340,0.36 mins,0.00001,0.00800
341,0.36 mins,0.00001,0.00800
342,0.36 mins,0.00001,0.00800
343,0.36 mins,0.00001,0.00800
344,0.36 mins,0.00001,0.00800
345,0.36 mins,0.00001,0.00800
346,0.36 mins,0.00001,0.00800
347,0.36 mins,0.00001,0.00800
348,0.36 mins,0.00001,0.00800
349,0.37 mins,0.00001,0.00800
350,0.37 mins,0.00001,0.00800
351,0.37 mins,0.00001,0.00800
352,0.37 mins,0.00001,0.00800
353,0.37 mins,0.00001,0.00800
354,0.37 mins,0.00001,0.00800
355,0.37 mins,0.00001,0.00800
356,0.37 mins,0.00001,0.00800
357,0.37 mins,0.00001,0.00800
358,0.37 mins,0.00001,0.00800
359,0.37 mins,0.00001,0.00800
360,0.38 mins,0.00001,0.00800
361,0.38 mins,0.00001,0.00800
362,0.38 mins,0.00001,0.00800
363,0.38 mins,0.00001,0.00800
364,0.38 mins,0.00001,0.00800
365,0.38 mins,0.00001,0.00800
366,0.38 mins,0.00001,0.00800
367,0.38 mins,0.00001,0.00800
368,0.38 mins,0.00001,0.00800
369,0.38 mins,0.00001,0.00800
370,0.38 mins,0.00001,0.00800
371,0.39 mins,0.00001,0.00800
372,0.39 mins,0.00001,0.00800
373,0.39 mins,0.00001,0.00800
374,0.39 mins,0.00001,0.00800
375,0.39 mins,0.00001,0.00800
376,0.39 mins,0.00001,0.00800
377,0.39 mins,0.00001,0.00800
378,0.39 mins,0.00001,0.00800
379,0.39 mins,0.00001,0.00800
380,0.39 mins,0.00001,0.00800
381,0.40 mins,0.00001,0.00800
382,0.40 mins,0.00001,0.00800
383,0.40 mins,0.00001,0.00800
384,0.40 mins,0.00001,0.00800
385,0.40 mins,0.00001,0.00800
386,0.40 mins,0.00001,0.00800
387,0.40 mins,0.00001,0.00800
388,0.40 mins,0.00001,0.00800
389,0.40 mins,0.00001,0.00800
390,0.40 mins,0.00001,0.00800
391,0.40 mins,0.00001,0.00800
392,0.41 mins,0.00001,0.00800
393,0.41 mins,0.00001,0.00800
394,0.41 mins,0.00001,0.00800
395,0.41 mins,0.00001,0.00800
396,0.41 mins,0.00001,0.00800
397,0.41 mins,0.00001,0.00800
398,0.41 mins,0.00001,0.00800
399,0.41 mins,0.00001,0.00640
400,0.41 mins,0.00001,0.00640
401,0.41 mins,0.00001,0.00640
402,0.41 mins,0.00001,0.00640
403,0.42 mins,0.00001,0.00640
404,0.42 mins,0.00001,0.00640
405,0.42 mins,0.00001,0.00640
406,0.42 mins,0.00001,0.00640
407,0.42 mins,0.00001,0.00640
408,0.42 mins,0.00001,0.00640
409,0.42 mins,0.00001,0.00640
410,0.42 mins,0.00001,0.00640
411,0.42 mins,0.00001,0.00640
412,0.42 mins,0.00001,0.00640
413,0.42 mins,0.00001,0.00640
414,0.43 mins,0.00001,0.00640
415,0.43 mins,0.00001,0.00640
416,0.43 mins,0.00001,0.00640
417,0.43 mins,0.00001,0.00640
418,0.43 mins,0.00001,0.00640
419,0.43 mins,0.00001,0.00640
420,0.43 mins,0.00001,0.00640
421,0.43 mins,0.00001,0.00640
422,0.43 mins,0.00001,0.00640
423,0.43 mins,0.00001,0.00640
424,0.43 mins,0.00001,0.00640
425,0.44 mins,0.00001,0.00640
426,0.44 mins,0.00001,0.00640
427,0.44 mins,0.00001,0.00640
428,0.44 mins,0.00001,0.00640
429,0.44 mins,0.00001,0.00640
430,0.44 mins,0.00001,0.00640
431,0.44 mins,0.00001,0.00640
432,0.44 mins,0.00001,0.00640
433,0.44 mins,0.00001,0.00640
434,0.44 mins,0.00001,0.00640
435,0.44 mins,0.00001,0.00640
436,0.45 mins,0.00001,0.00640
437,0.45 mins,0.00001,0.00640
438,0.45 mins,0.00001,0.00640
439,0.45 mins,0.00001,0.00640
440,0.45 mins,0.00001,0.00640
441,0.45 mins,0.00001,0.00640
442,0.45 mins,0.00001,0.00640
443,0.45 mins,0.00001,0.00640
444,0.45 mins,0.00001,0.00640
445,0.45 mins,0.00001,0.00640
446,0.45 mins,0.00001,0.00640
447,0.46 mins,0.00001,0.00640
448,0.46 mins,0.00001,0.00640
449,0.46 mins,0.00001,0.00640
450,0.46 mins,0.00001,0.00640
451,0.46 mins,0.00001,0.00640
452,0.46 mins,0.00001,0.00640
453,0.46 mins,0.00001,0.00640
454,0.46 mins,0.00001,0.00640
455,0.46 mins,0.00001,0.00640
456,0.46 mins,0.00001,0.00640
457,0.46 mins,0.00001,0.00640
458,0.47 mins,0.00001,0.00640
459,0.47 mins,0.00001,0.00640
460,0.47 mins,0.00001,0.00640
461,0.47 mins,0.00001,0.00640
462,0.47 mins,0.00001,0.00640
463,0.47 mins,0.00001,0.00640
464,0.47 mins,0.00001,0.00640
465,0.47 mins,0.00001,0.00640
466,0.47 mins,0.00001,0.00640
467,0.47 mins,0.00001,0.00640
468,0.47 mins,0.00001,0.00640
469,0.48 mins,0.00001,0.00640
470,0.48 mins,0.00001,0.00640
471,0.48 mins,0.00001,0.00640
472,0.48 mins,0.00001,0.00640
473,0.48 mins,0.00001,0.00640
474,0.48 mins,0.00001,0.00640
475,0.48 mins,0.00001,0.00640
476,0.48 mins,0.00001,0.00640
477,0.48 mins,0.00001,0.00640
478,0.48 mins,0.00001,0.00640
479,0.48 mins,0.00001,0.00640
480,0.49 mins,0.00001,0.00640
481,0.49 mins,0.00001,0.00640
482,0.49 mins,0.00001,0.00640
483,0.49 mins,0.00001,0.00640
484,0.49 mins,0.00001,0.00640
485,0.49 mins,0.00001,0.00640
486,0.49 mins,0.00001,0.00640
487,0.49 mins,0.00001,0.00640
488,0.49 mins,0.00001,0.00640
489,0.49 mins,0.00001,0.00640
490,0.49 mins,0.00001,0.00640
491,0.50 mins,0.00001,0.00640
492,0.50 mins,0.00001,0.00640
493,0.50 mins,0.00001,0.00640
494,0.50 mins,0.00001,0.00640
495,0.50 mins,0.00001,0.00640
496,0.50 mins,0.00001,0.00640
497,0.50 mins,0.00001,0.00640
498,0.50 mins,0.00001,0.00640
499,0.50 mins,0.00001,0.00640
